signal,market,book_group,bucket,theta,anchor,n_games,n_quotes,clv_mean,clv_sharpe,clv_p,realized_roi,roi_fdr_survive,season_sign_consistent,is_control
static_under,totals,soft,all,na,open,700,4194,0.3146190476190476,0.7802730566062038,5.516638184954953e-95,0.02983782926621586,True,True,False
static_under,totals,soft,low,na,open,166,960,0.2731425702811245,0.6666194860882421,4.394450911899208e-18,-0.026497254696356914,True,True,False
static_under,totals,soft,mid,na,open,375,2179,0.3030444444444445,0.7497020750029024,4.665045358997524e-48,0.04450865756048796,True,True,False
static_under,totals,soft,high,na,open,179,1055,0.3681564245810056,0.9112989420152209,1.7071799043533742e-34,0.03232693883609542,True,True,False
static_under,totals,majors,all,na,open,700,2095,0.31464285714285717,0.7560782655956737,2.5439069581026968e-89,0.030266124785529595,True,True,False
static_under,totals,majors,low,na,open,164,478,0.2693089430894309,0.6169030287198586,1.3921308587204061e-15,-0.028108795483608076,True,True,False
static_under,totals,majors,mid,na,open,374,1094,0.30815508021390375,0.7559695962708374,1.0507574778880842e-48,0.047488040488371325,True,True,False
static_under,totals,majors,high,na,open,179,523,0.35614525139664804,0.8175984869015711,3.7626500031721837e-28,0.03153945554524896,True,True,False
static_under,totals,bovada,all,na,open,700,700,0.33071428571428574,0.6634444755888546,2.81646598216851e-69,0.0328449470505366,True,True,False
static_under,totals,bovada,low,na,open,160,160,0.28125,0.5549173308434241,1.1156253573228584e-12,-0.017012491964769373,True,True,False
static_under,totals,bovada,mid,na,open,364,364,0.3159340659340659,0.6304193720646029,1.2717109612410808e-33,0.045275976252670304,True,True,False
static_under,totals,bovada,high,na,open,176,176,0.40625,0.8475834971772018,1.2329252823676251e-29,0.05246026303276548,True,True,False
reversion,totals,all,all,0.5,t50,695,3597,0.710268927714971,1.1716731635925854,8.484501372193767e-210,0.07405668164823782,True,True,False
reversion,totals,all,all,0.5,t75,512,1827,-0.07865048363095238,-0.27193166773629945,0.9999999996201127,0.004834273246675153,False,True,False
reversion,totals,all,all,1,t50,208,660,1.2826923076923078,2.5812864619789706,1.2097677228650095e-303,0.16480734769017072,True,True,False
reversion,totals,all,all,1,t75,66,90,0.19949494949494948,0.8633564474285482,1.1584861962130208e-12,0.2177941324010817,True,True,False
reversion,totals,all,low,0.5,t50,121,353,0.2976092089728453,0.7652728252089389,1.914811326192563e-17,0.003218077146705848,True,True,False
reversion,totals,all,low,0.5,t75,170,499,-0.060224089635854336,-0.1905004228083092,0.9935009551600626,-0.06175139164399911,False,True,False
reversion,totals,all,low,1,t50,11,13,0.3939393939393939,1.3101936555072449,6.9504474109609295e-06,0.2068541893152063,False,True,False
reversion,totals,all,low,1,t75,16,24,0.234375,1.0009065811397513,3.118943389026364e-05,0.1244892906257308,False,True,False
reversion,totals,all,mid,0.5,t50,428,1833,0.6629700712060526,1.0903667086212938,5.644264898629336e-113,0.08920233123291002,True,True,False
reversion,totals,all,mid,0.5,t75,338,931,-0.029596365173288255,-0.09931661002344158,0.9660683658151519,0.027127377338608174,False,True,False
reversion,totals,all,mid,1,t50,100,324,1.3238333333333332,2.8569450093796602,8.05328003997057e-180,0.16994700489767087,True,True,False
reversion,totals,all,mid,1,t75,26,38,0.15064102564102563,0.693139950242145,0.00020440196466812435,0.1614865843526782,False,True,False
reversion,totals,all,high,0.5,t50,285,1411,0.843968253968254,1.359880149152316,6.2117326539275594e-117,0.09459412497546014,True,True,False
reversion,totals,all,high,0.5,t75,151,397,0.0008672343109429186,0.0030114945876399675,0.4852401646597481,0.14291214993780404,False,False,False
reversion,totals,all,high,1,t50,97,323,1.3410652920962198,2.955539394066062,1.3935292242283797e-186,0.15474053347753775,True,True,False
reversion,totals,all,high,1,t75,24,28,0.22916666666666666,0.9408390494916471,2.021581096810446e-06,0.34099720397041944,False,True,False
reversion,totals,pinnacle,all,0.5,t50,509,509,0.9106090373280943,1.4882582377969105,1.8397168995058065e-247,0.13876822696058108,True,True,False
reversion,totals,pinnacle,all,0.5,t75,251,251,-0.05179282868525897,-0.14403200098160496,0.9887522606924636,0.10398771884937316,False,True,False
reversion,totals,pinnacle,all,1,t50,95,95,1.4210526315789473,4.823752774751054,0.0,0.1749879285369387,True,True,False
reversion,totals,pinnacle,all,1,t75,16,16,0.21875,0.8539125638299665,0.0003181495706201034,0.19839449541284404,False,True,False
reversion,totals,pinnacle,low,0.5,t50,47,47,0.23404255319148937,0.43321949563975887,0.001488983097800305,0.08373999609603748,False,True,False
reversion,totals,pinnacle,low,0.5,t75,68,68,-0.1323529411764706,-0.40072575891998197,0.9995242179502799,0.01996762007555316,False,True,False
reversion,totals,pinnacle,low,1,t50,2,2,0.5,0.0,,0.45871559633027525,False,True,False
reversion,totals,pinnacle,low,1,t75,4,4,0.25,0.8660254037844387,0.04163225833177522,-0.041284403669724745,False,False,False
reversion,totals,pinnacle,mid,0.5,t50,266,266,0.9022556390977443,1.5032973976539128,4.7431682031563756e-133,0.15392839897909916,True,True,False
reversion,totals,pinnacle,mid,0.5,t75,128,128,-0.0234375,-0.06516261344632743,0.7695090010247367,0.060923165137614664,False,False,False
